,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
375,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,465786,GOOD SAMARITAN HOSPITAL,525 EAST MARKET STREET,SPRINGFIELD,IL,81358,OH - Columbus,17,26111.76,6029.84,5047.27
376,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,174500,GOOD SAMARITAN HOSPITAL,1000 FOURTH STREET SW,JACKSON,IL,46231,OH - Columbus,18,28933.04,6677.9,5639.44
377,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,454268,GOOD SAMARITAN HOSPITAL,1150 NORTH INDIAN CANYON DRIVE,HOUSTON,CA,85371,TX - Houston,13,22672.84,6475.53,4844.96
378,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,100116,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,PHOENIX,AZ,14139,AZ - Phoenix,22,38911.66,7816.42,4961.48
379,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,41630,RIDEOUT MEMORIAL HOSPITAL,1911 JOHNSON AVE,HOUSTON,CA,92556,CA - Los Angeles,16,63698.61,7661.94,7414.09
380,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,142289,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,48222,IN - Terre Haute,24,30763.45,6214.9,4898.77
381,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,491408,ST MARY'S HOSPITAL,700 SOUTH PARK ST,FARGO,MI,21815,ND - Fargo/Moorhead MN,20,25828.96,6380.39,5440.83
382,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,60027,GOOD SAMARITAN HOSPITAL,"1364 CLIFTON ROAD, NE",PLANO,IL,64097,IN - Gary,18,24534.05,5963.49,5202.22
383,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,437885,MEDICAL CENTER OF PLANO,3901 W 15TH ST,WESTERVILLE,TX,38223,SC - Greenville,17,31725.77,6430.62,4193.91
384,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,91955,MEMORIAL HOSPITAL CENTRAL,1400 E BOULDER ST,RENO,CO,63798,AR - Little Rock,15,26937.67,6531.13,4587.25
385,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,397831,MEMORIAL HOSPITAL CENTRAL,1400 E BOULDER ST,COLORADO SPRING,CO,70652,CO - Colorado Springs,13,31601.76,6824.72,4458.17
386,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,449838,PARKWEST MEDICAL CENTER,1402 E COUNTY LINE RD S,COLUMBIA,TN,60461,IN - Indianapolis,11,19154.85,6221.45,4239.68
387,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,245013,UNIVERSITY MEDICAL CENTER,1161 21ST AVENUE SOUTH,NASHVILLE,OH,82833,NM - Albuquerque,20,26226.45,6866.04,5412.93
388,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,74462,ANTELOPE VALLEY HOSPITAL MED CENTER,1600 W AVE J,NEW HYDE PARK,CA,11744,CA - Los Angeles,15,49223.12,7676.36,9841.38
389,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,443945,DUKE HEALTH RALEIGH HOSPITAL,2222 PHILADELPHIA DRIVE,MURRAY,TX,44854,TX - Dallas,15,26709.68,6235.9,4346.47
390,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,173928,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,FORT DODGE,LA,35938,PA - Pittsburgh,40,16322.03,6791.22,4595.6
391,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,243274,HARPER UNIVERSITY HOSPITAL,3990 JOHN R STREET,PORTSMOUTH,MI,78709,OH - Columbus,13,23477.36,6287.35,5043.17
392,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,481410,EMORY UNIVERSITY HOSPITAL,"1364 CLIFTON ROAD, NE",DALLAS,TX,95649,UT - Salt Lake City,14,29098.52,5947.2,5964.74
393,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,192485,JENNIE EDMUNDSON HOSPITAL,417 THIRD AVENUE,ALBANY,NC,31756,NC - Raleigh,51,19793.17,7187.18,4762.45
394,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,104309,RHC ST FRANCIS HOSPITAL,355 RIDGE AVE,HARVEY,IL,15398,IL - Blue Island,12,43609.39,7205.24,5178.2
395,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,192428,ST LUKES HOSPITAL,6401 FRANCE AVENUE SOUTH,ROCHESTER,MI,62714,MN - Minneapolis,11,14688.92,6959.2,4709.9
396,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,74727,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,COLORADO SPRING,TX,43282,AR - Springdale,26,24518.16,7138.68,5090.59
397,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,330393,OKLAHOMA HEART HOSPITAL,4050 WEST MEMORIAL ROAD,OKLAHOMA CITY,OK,27747,OK - Oklahoma City,20,21080.14,7320.1,4261.93
398,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,446640,EMORY UNIVERSITY HOSPITAL,"1364 CLIFTON ROAD, NE",SPRINGFIELD,IL,45169,TX - Dallas,11,31060.6,7101.41,4655.7
399,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,116180,FLORIDA HOSPITAL,601 E ROLLINS ST,GAINESVILLE,FL,32908,FL - Clearwater,45,36533.31,6711.08,5272.52
400,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,320398,"SOUTHCOAST HOSPITAL GROUP, INC",41 EAST POST R0AD,WHITE PLAINS,MA,1199,MA - Boston,15,16505.61,8592.66,6360.3
401,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,212571,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,TULSA,NC,32871,OK - Tulsa,21,19969.21,6030.63,4194.11
402,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,473465,UNIVERSITY MEDICAL CENTER,1161 21ST AVENUE SOUTH,LUFKIN,TN,67325,TX - Houston,20,32995.36,6592.83,4938.64
403,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,488591,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,901 WEST BEN WHITE BLVD,CLEVELAND,TX,79355,TX - Dallas,14,29213.17,5962.73,4472.77
404,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,318272,TOURO INFIRMARY,1401 FOUCHER STREET,NEW ORLEANS,TX,87671,LA - New Orleans,15,39545.82,6293.64,5215.9
405,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,444306,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,SANDUSKY,OH,33409,MO - St. Louis,16,26095.01,6777.97,4431.44
406,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,234995,INGALLS MEMORIAL HOSPITAL,ONE INGALLS DRIVE,HARVEY,PA,6806,OH - Columbus,13,25305.95,6769.26,5488.04
407,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,420998,GOOD SAMARITAN HOSPITAL,1000 NORTH LEE AVENUE,COLUMBUS,OH,79892,OH - Columbus,16,31917.29,6255.04,4905.4
408,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,430342,MERCY REGIONAL MEDICAL CENTER,801 S MILWAUKEE AVE,BRIDGEPORT,OH,63624,MO - St. Louis,15,21114.4,7342.92,4389.34
409,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,459411,JEFFERSON REGIONAL MEDICAL CENTER,6000 49TH STREET N,SAINT PETERSBUR,FL,33503,FL - St. Petersburg,19,31713.28,6625.28,4539.76
410,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,132754,KING'S DAUGHTERS' MEDICAL CENTER,2201 LEXINGTON AVENUE,ASHLAND,MS,53436,MS - Jackson,17,24149.91,6595.0,4696.83
411,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,396090,CHRISTUS SANTA ROSA HOSPITAL,333 N SANTA ROSA STREET,SAN ANTONIO,TX,79781,TX - San Antonio,21,19722.52,6772.16,5225.83
412,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,453295,PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,KANSAS CITY,MO,42600,MO - Kansas City,11,13827.17,6128.0,4518.32
413,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,482953,RIVERSIDE REGIONAL MEDICAL CENTER,500 MARTHA JEFFERSON DRIVE,SAINT LOUIS,MO,59903,MO - St. Louis,11,16823.92,5832.41,4737.72
414,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,203567,HOPKINS COUNTY MEMORIAL HOSPITAL,115 AIRPORT RD,TOPEKA,KY,50779,KY - Lexington,19,18716.71,5742.01,4402.33
415,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,491336,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,OKLAHOMA CITY,IN,80153,OK - Oklahoma City,23,20115.26,5941.68,4766.64
416,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,445076,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL,4201 MEDICAL CENTER DRIVE,OKLAHOMA CITY,OH,40877,OH - Columbus,16,16355.24,6027.12,5209.19
417,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,220992,JEFFERSON REGIONAL MEDICAL CENTER,620 SKYLINE DRIVE,COLUMBIA,PA,34017,MO - St. Louis,17,18864.4,6862.41,4702.54
418,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,268289,AULTMAN HOSPITAL,2600 SIXTH STREET SW,JOPLIN,MO,61470,PA - Pittsburgh,13,26325.87,5959.48,5227.92
419,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,319807,UNIVERSITY OF KENTUCKY HOSPITAL,HOSPITAL ADMINISTRATION,CONCORD,TX,80015,CA - Contra Costa County,17,25074.61,7736.8,5378.79
420,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,27212,BAPTIST MEDICAL CENTER,1501 COULTER ROAD,NAPLES,FL,29242,FL - Fort Myers,54,21062.1,6418.39,4130.05
421,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,421944,UNIVERSITY OF TN MEMORIAL HOSPITAL,1924 ALCOA HIGHWAY,INDIANAPOLIS,IN,62925,TN - Nashville,16,26491.11,6640.05,4671.26
422,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,350184,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,NJ,10156,NJ - Camden,12,46479.98,9511.04,8333.91
423,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,35234,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,PHOENIX,AZ,92947,AZ - Phoenix,16,35127.73,6940.33,4809.65
424,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,488352,AURORA BAYCARE MED CTR,"1906 BELLEVIEW AVENUE, SE",SAINT LOUIS,VA,7202,MO - St. Louis,16,15471.82,7066.34,5382.18
425,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,250819,SACRED HEART HOSPITAL,"ONE HOSPITAL DRIVE, ROOM CE121, DC031,00",BURLINGTON,OH,10132,MO - St. Louis,22,19161.3,6627.36,4146.41
426,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,447101,GOOD SHEPHERD MEDICAL CENTER,700 EAST MARSHALL AVENUE,DECATUR,GA,30298,GA - Atlanta,16,31406.35,6397.58,4462.77
427,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,206730,"MERCY HEALTH PARTNERS, MERCY CAMPUS",ONE BARNES-JEWISH HOSPITAL PLAZA,SAINT LOUIS,MO,16356,MO - St. Louis,28,21026.85,5957.38,5087.54
428,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,523010,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,SAINT LOUIS,VA,39471,MO - St. Louis,13,24285.66,5743.23,5266.93
429,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,103456,LEESBURG REGIONAL MEDICAL CENTER,2122 MANCHESTER EXPRESSWAY,ATLANTA,GA,23032,GA - Atlanta,55,22438.6,6602.24,4308.5
430,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,467398,"MAYO CLINIC HLTH SYSTEM- FRANCISCAN MED CTR, INC",700 WEST AVE S,LA CROSSE,WI,71453,MO - St. Louis,13,21354.84,6554.7,4891.77
431,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,505680,EVERGREEN HOSPITAL MEDICAL CENTER,12040 NE 128TH STREET,SPRINGFIELD,IL,65781,IL - Rockford,16,42343.19,6547.23,4873.95
432,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,463901,CJW MEDICAL CENTER,1401 JOHNSTON WILLIS DRIVE,RICHMOND,MO,57500,VA - Richmond,17,19188.22,6081.03,4732.45
433,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,439577,CENTRAL BAPTIST HOSPITAL,1740 NICHOLASVILLE ROAD,LEXINGTON,TX,70806,TX - Dallas,21,24327.73,6101.59,5180.92
434,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,240578,BON SECOURS MARYVIEW MEDICAL CENTER,3636 HIGH STREET,FAIRFAX,MO,17295,MO - St. Louis,19,14946.68,6496.13,4817.19
435,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,340627,CHRISTUS SANTA ROSA HOSPITAL,333 N SANTA ROSA STREET,HOUSTON,TX,56234,TX - Dallas,20,42447.29,6986.63,5349.65
436,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,246803,CENTRAL WASHINGTON HOSPITAL,44201 DEQUINDRE ROAD,SOUTHFIELD,MI,66826,MN - Minneapolis,16,28901.98,7029.71,5030.95
437,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,42722,GOOD SAMARITAN HOSPITAL,2400 NORTH ROCKTON AVENUE,HOUSTON,IL,82465,TX - Houston,13,40283.8,7064.81,5200.48
438,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,236525,"MERCY HEALTH PARTNERS, MERCY CAMPUS",1500 E SHERMAN BOULEVARD,MUSKEGON,MI,67261,MI - Muskegon,11,14385.45,6702.37,5103.09
439,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,73826,EDWARD HOSPITAL,801 SOUTH WASHINGTON,NAPERVILLE,TX,75929,IL - Melrose Park,14,43503.0,6880.96,5791.26
440,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,211840,WESLEY MEDICAL CENTER,200 EAST CHESTNUT STREET,ALBANY,OH,38465,KS - Wichita,32,15363.98,6345.35,5501.78
441,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,167356,PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,BRIDGEPORT,MO,4816,ID - Boise,15,27575.14,5846.23,5014.84
442,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,306462,CAPE COD HOSPITAL,88 LEWIS BAY ROAD,HYANNIS,VA,14018,NE - Omaha,16,21089.87,6073.72,4741.75
443,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,48007,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,HOUSTON,CA,91041,NV - Reno,17,39957.26,6968.36,7198.85
444,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,100981,COMMUNITY HOSPITAL SOUTH,1402 E COUNTY LINE RD S,FAYETTEVILLE,FL,31685,FL - Orlando,41,23153.47,6145.53,3856.37
445,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,438803,NORTH CYPRESS MEDICAL CENTER,21214 NORTHWEST FREEWAY,LAKE CHARLES,LA,26454,OH - Cleveland,15,23416.21,5501.83,4888.67
446,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,462242,GOOD SAMARITAN HOSPITAL,1224 TROTWOOD AVE,JOHNSON CITY,OH,41124,TN - Nashville,25,28712.82,6886.98,4562.8
447,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,341892,ST JOSEPH HOSPITAL,900 23RD ST NW,LANCASTER,NJ,1205,PA - Philadelphia,11,45704.66,8045.87,5671.39
448,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,88255,REGIONS HOSPITAL,640 JACKSON STREET,FLAGSTAFF,PA,25193,AZ - Phoenix,15,33759.67,8095.46,9101.3
449,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,223795,GOOD SAMARITAN HOSPITAL,353 FAIRMONT BLVD  PO BOX 6000,CONCORD,PA,68728,PA - Philadelphia,20,18716.87,7894.81,5345.42
450,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,429979,GOOD SAMARITAN HOSPITAL,2300 MARIE CURIE DRIVE,CHICAGO,IL,70764,IL - Chicago,15,27722.22,7119.96,5653.16
451,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,493665,SPARTANBURG REGIONAL MEDICAL CENTER,101 E WOOD ST,SPRINGFIELD,MI,54493,MN - Minneapolis,15,17663.45,6528.21,5106.08
452,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,68606,MUNROE REGIONAL MEDICAL CENTER,1800 SE TIFFANY AVE,PORT CHARLOTTE,FL,28693,FL - Fort Myers,44,30918.61,5450.82,3592.85
453,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,128835,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,BINGHAMTON,NY,11926,NY - Binghamton,20,16767.18,5728.32,4964.82
454,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,378392,INTEGRIS BAPTIST MEDICAL CENTER,3300 NORTHWEST EXPRESSWAY,CINCINNATI,OH,18921,MO - St. Louis,18,18941.01,6347.95,4755.98
455,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,76907,RIVERSIDE MEDICAL CENTER,16655 SOUTHWEST FREEWAY,HOUSTON,TX,85663,TX - Houston,19,65819.29,7317.58,5424.85
456,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,289811,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,2401 UNIVERSITY AVE,MUNCIE,NY,16455,MN - St. Paul,26,23291.28,8066.38,5267.55
457,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,177997,HALIFAX HEALTH MEDICAL CENTER,303 N CLYDE MORRIS BLVD,ROME,GA,40697,GA - Rome,19,19920.45,5140.61,3882.78
458,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,411504,FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVENUE,SANDUSKY,OH,31634,MO - St. Louis,17,32709.01,5534.67,4710.91
459,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,197811,UNIVERSITY OF MISSOURI HEALTH CARE,"ONE HOSPITAL DRIVE, ROOM CE121, DC031,00",COLUMBIA,MO,59480,MO - St. Louis,12,15356.82,5840.03,4765.11
460,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,304495,ST VINCENT'S MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,25930,SC - Charleston,32,23882.35,6495.29,4357.96
461,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,119496,HALIFAX HEALTH MEDICAL CENTER,303 N CLYDE MORRIS BLVD,COLUMBIA,GA,34655,SC - Charleston,33,28812.44,5845.18,4328.17
462,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,76652,EMORY UNIVERSITY HOSPITAL,"1364 CLIFTON ROAD, NE",KANSAS CITY,IL,69262,TX - Dallas,13,25340.37,6638.33,4669.98
463,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,321296,"SAINT FRANCIS HOSPITAL, INC",6161 SOUTH YALE,FREDERICKSBURG,OH,73042,TX - Dallas,15,20391.47,6435.49,5490.24
464,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,152808,CJW MEDICAL CENTER,1401 JOHNSTON WILLIS DRIVE,PEORIA,IL,41269,MO - St. Louis,14,19427.38,5627.04,4533.2
465,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,75577,NORTH COLORADO MEDICAL CENTER,1801 16TH STREET,GLENDALE,CA,98604,AZ - Phoenix,18,40128.02,7456.85,6496.8
466,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,90742,ST JOSEPH HOSPITAL,353 FAIRMONT BLVD  PO BOX 6000,EUREKA,CA,57859,CA - Contra Costa County,20,24218.77,7329.69,4693.54
467,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,462255,UNIVERSITY MEDICAL CENTER,2400 NORTH ROCKTON AVENUE,ROCKFORD,IL,61991,TX - Houston,14,27960.05,7006.43,5380.51
468,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,451140,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,SC,27937,NC - Hickory,52,16717.74,5758.75,4563.27
469,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,13121,FRESNO HEART AND SURGICAL HOSPITAL,15 EAST AUDUBON DRIVE,FORT WORTH,CA,99508,CA - Fresno,17,22764.23,7025.09,6058.04
470,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,162454,BENEFIS HOSPITALS INC,1101 26TH ST S,JOHNSON CITY,PA,20208,PA - Pittsburgh,19,15891.22,7513.34,4885.81
471,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,467033,GOOD SAMARITAN HOSPITAL,"1364 CLIFTON ROAD, NE",HOUSTON,TX,82631,TX - Dallas,18,36855.93,6766.59,4353.45
472,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,527524,HENRICO DOCTORS' HOSPITAL,"890 OAK STREET, SE",SPRINGFIELD,VA,65441,MN - Minneapolis,14,24609.53,6095.59,4431.8
473,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,467138,HILLCREST HOSPITAL,6780 MAYFIELD ROAD,MAYFIELD HEIGHT,OH,52349,MO - Kansas City,11,20368.56,5821.87,4122.83
474,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,107857,GOOD SAMARITAN HOSPITAL,5101 S WILLOW SPRINGS RD,JACKSON,IL,71812,OH - Columbus,11,17210.66,5885.8,4971.48
475,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,270781,GOOD SAMARITAN HOSPITAL,272 HOSPITAL ROAD,BILLINGS,MI,38988,NY - Albany,20,14302.57,7361.15,5622.43
476,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,511114,MERCY HLTH SYS CORP,1000 MINERAL POINT AVE,JANESVILLE,WI,75401,WI - Madison,15,16324.99,6638.7,4906.78
477,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,420462,JOHNSON CITY MEDICAL CENTER,400 N STATE OF FRANKLIN RD,INDIANAPOLIS,TN,33643,TN - Nashville,30,23008.54,5867.53,4591.48
478,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,139520,BENEFIS HOSPITALS INC,1101 26TH ST S,LEWISTON,PA,7511,PA - Pittsburgh,24,19564.65,6781.16,4785.3
479,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,72049,SANFORD USD MEDICAL CENTER,1305 W 18TH ST  PO BOX 5039,SIOUX FALLS,CO,59049,NV - Reno,17,25562.84,6742.01,4968.81
480,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,333969,ST LUKES HOSPITAL,1240 HUFFMAN MILL RD PO BOX 202,OKLAHOMA CITY,OK,43579,OK - Oklahoma City,15,30600.81,6217.43,4500.08
481,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,471860,FAIRVIEW HOSPITAL,18101 LORAIN AVENUE,CLEVELAND,TX,75608,OH - Cleveland,21,27845.05,5932.48,3964.15
482,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,494562,SAINT AGNES MEDICAL CENTER,6501 COYLE AVE,FRESNO,CA,96303,CA - Los Angeles,13,43011.92,6765.25,7002.23
483,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,221693,WILLIAM BEAUMONT HOSPITAL-TROY,44201 DEQUINDRE ROAD,TROY,MI,73513,MI - Royal Oak,16,22111.64,7196.72,4422.64
484,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,29576,ST MARKS HOSPITAL,1200 EAST 3900 SOUTH,DALLAS,TX,53743,TX - Dallas,17,26028.06,6353.59,4791.21
485,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,103261,MEMORIAL HERMANN TEXAS MEDICAL CENTER,921 GESSNER,HOUSTON,TX,74869,TX - Houston,11,63573.16,6829.85,4410.0
486,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,39950,UNIVERSITY MEDICAL CENTER,919 E 32ND ST,LUBBOCK,TX,79754,TX - Houston,30,33399.71,6157.69,4502.33
487,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,403009,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,2525 S DOWNING ST,HOUSTON,TX,79989,TX - Houston,16,32645.87,6136.8,6211.5
488,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,181706,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE,3400 WAKE FOREST RD,INDIANAPOLIS,OH,47065,IN - Indianapolis,16,27832.76,6158.54,3903.17
489,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,215580,BAPTIST MEDICAL CENTER,8801 SOUTH 101ST EAST AVENUE,COVINGTON,SC,31623,AL - Huntsville,47,25073.27,5487.99,4689.56
490,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,146374,ELLIOT HOSPITAL,1 ELLIOT WAY,MANCHESTER,NH,1199,NH - Manchester,51,15906.46,6806.02,4227.61
491,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,452297,PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,CLEVELAND,TX,85845,OH - Cleveland,14,28118.91,6223.36,4247.81
492,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,55169,ST JOSEPH HOSPITAL,800 SPRUCE STREET,LANCASTER,PA,72399,PA - Philadelphia,19,25960.91,7151.97,4974.49
493,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,99531,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,HOUSTON,CA,88118,TX - Houston,18,53760.05,6990.3,6505.17
494,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,140359,ROCKFORD MEMORIAL HOSPITAL,2400 NORTH ROCKTON AVENUE,SOMERSET,IL,63369,IL - Melrose Park,14,28706.25,6296.16,4967.34
495,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,42155,ST JOSEPH HOSPITAL,333 N SANTA ROSA STREET,PITTSBURGH,PA,82259,PA - Pittsburgh,14,21702.4,8037.9,5311.13
496,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,217217,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,PA,4530,PA - Pittsburgh,36,20481.98,5976.85,4965.1
497,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,211401,GOOD SAMARITAN HOSPITAL,"2100 STANTONSBURG RD, PO BOX 6028",CONCORD,NC,34586,NC - Charlotte,38,22516.21,6716.26,5188.43
498,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,154642,ST MARYS HOSPITAL,1800 E LAKE SHORE DR,COLUMBUS,WI,63404,WI - Madison,12,19877.46,6280.33,5159.75
499,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,352983,ST JOSEPH'S HOSPITAL,2401 UNIVERSITY AVE,PORTLAND,OH,14265,PA - Philadelphia,26,36321.67,7521.28,6947.0
