,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
374,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,430852,NORTH HILLS HOSPITAL,2003 KOOTENAI HEALTH WAY,TRENTON,LA,89333,PA - Erie,28,45821.56,5492.17,4680.26
375,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,319059,GOOD SAMARITAN REGIONAL HLTH CENTER,1402 E COUNTY LINE RD S,BROOKLYN,PA,99508,MI - Saginaw,28,5981.05,5062.28,4901.63
376,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,428508,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,500 J CLYDE MORRIS BLVD,CHICO,NC,99508,TX - Corpus Christi,71,11185.79,5302.29,4414.74
377,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,158894,MONROE HOSPITAL,2100 HWY 61 N,COOKEVILLE,MI,99508,OH - Columbus,21,15950.91,6189.54,5232.99
378,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,107708,BAYLOR ALL SAINTS MEDICAL CENTER AT FW,206 EAST BROWN STREET,UTICA,AL,99100,IA - Des Moines,32,17879.02,8144.19,5497.26
379,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,366504,GALICHIA HEART HOSPITAL LLC,41 & 45 MALL ROAD,LUBBOCK,NV,95717,GA - Atlanta,102,5981.05,5326.24,4292.71
380,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,159761,HILL COUNTRY MEMORIAL HOSPITAL INC,44405 WOODWARD AVE,DOTHAN,NY,89202,OH - Columbus,32,5981.05,7473.46,4205.2
381,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,351254,SAINT AGNES MEDICAL CENTER,3237 S 16TH ST,DOVER,AL,71868,PA - Pittsburgh,24,15955.78,5599.94,4368.53
382,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,452040,METHODIST HOSPITAL OF SOUTHERN CA,1165 MONTGOMERY DR,SUN CITY,FL,55378,IL - Rockford,20,5981.05,4997.78,3722.94
383,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,148388,DEACONESS HOSPITAL INC,3100 E FLETCHER AVE,KANKAKEE,AL,99508,SC - Columbia,22,5981.05,4968.0,3795.86
384,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,314946,MEASE COUNTRYSIDE HOSPITAL,955 RIBAUT RD,BALTIMORE,MA,95998,AL - Dothan,19,6659.34,5286.21,4796.74
385,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,343230,"MEMORIAL HEALTH UNIV MED CEN, INC",55 FRUIT STREET,GULFPORT,VA,15839,AZ - Tucson,41,31024.29,5419.92,5701.67
386,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,115647,HEART HOSPITAL OF NEW MEXICO,1100 ALLIED DRIVE,CHESTERFIELD,AL,53144,NH - Manchester,90,9350.95,5227.5,5557.32
387,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,452820,ST BERNARDS MEDICAL CTR,746 JEFFERSON AVENUE,GLENDALE,NJ,99508,CT - Hartford,21,6798.52,5294.1,5309.32
388,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,453789,WILKES-BARRE GENERAL HOSPITAL,600 E BLVD,BEMIDJI,AL,25260,MD - Salisbury,74,15788.16,5627.17,5305.97
389,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,279058,ST ELIZABETH HOSPITAL,4940 EASTERN AVENUE,FREEHOLD,MI,23305,VA - Newport News,61,9186.78,5629.63,5499.34
390,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,413314,EAST JEFFERSON GENERAL HOSPITAL,532 WEST PITTSBURGH STREET,CLINTON TOWNSHI,AZ,98252,AL - Dothan,69,5981.05,6983.46,4436.36
391,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,370044,NORTHSIDE HOSPITAL,1225 N STATE ST,PASCAGOULA,CO,79877,AR - Little Rock,17,5981.05,4968.0,4353.62
392,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,296548,YAVAPAI REGIONAL MEDICAL CENTER,5731 BEE RIDGE RD,ORLANDO,AR,44208,AL - Birmingham,17,5981.05,8747.9,5727.39
393,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,105350,DECATUR GENERAL HOSPITAL,1108 ROSS CLARK CIRCLE,CHARLESTON,FL,99508,AR - Little Rock,31,5981.05,4979.7,4137.07
394,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,284609,AULTMAN HOSPITAL,3325 CHANATE RD,BOISE,FL,91012,NH - Manchester,48,54691.78,6676.62,4593.76
395,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,325806,"HEALTHALLIANCE HOSPITALS, INC",8280 W WARM SPRINGS ROAD,NEWPORT BEACH,MT,64004,CA - Palm Springs/Rancho M,42,35575.31,6452.77,5744.92
396,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,242238,MISSOURI BAPTIST MEDICAL CENTER,1007 GOODYEAR AVENUE,VISALIA,AL,17119,TX - Austin,38,8638.62,5453.94,5944.52
397,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,115743,BAKERSFIELD MEMORIAL HOSPITAL,34TH & SPRUCE STS,WHITE PLAINS,WA,97389,SC - Charleston,19,5981.05,5018.73,4424.85
398,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,349491,OCALA REGIONAL MEDICAL CENTER,315 S MLK JR WAY,YANKTON,AL,99508,GA - Macon,24,12288.62,6348.71,4452.83
399,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,479770,DESERT REGIONAL MEDICAL CENTER,2815 S SEACREST BLVD,WINTER HAVEN,MI,67642,UT - Salt Lake City,45,34008.9,7250.6,5658.86
400,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,354309,SAINT AGNES HOSPITAL,3186 S MARYLAND PKWY,DECATUR,TX,44909,FL - Fort Lauderdale,83,5981.05,4979.28,3886.01
401,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,283532,FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICES,400 WEST SEVENTH ST,JASPER,FL,99508,FL - Tampa,21,5981.05,4992.81,3841.77
402,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,216654,MARIN GENERAL HOSPITAL,1150 NORTH INDIAN CANYON DRIVE,CLEVELAND,NC,99508,GA - Atlanta,20,6067.42,4968.0,3967.6
403,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,462571,COMMUNITY HOSPITAL SOUTH,13695 US HWY 1,HEMET,MO,30569,CA - San Francisco,28,20045.59,6348.7,5219.27
404,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,342277,MOUNT CARMEL HEALTH,1301 PENNSYLVANIA AVENUE,PAOLI,DE,10604,NJ - Paterson,65,19969.72,8312.8,5755.78
405,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,219944,SAINTS  MEDICAL CENTER INC,500 UPPER CHESAPEAKE DRIVE,GREELEY,AL,87920,IA - Dubuque,24,26319.93,5921.95,5886.05
406,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,86763,FLAGLER HOSPITAL,1221 SOUTH GEAR AVENUE,OGDEN,NV,62435,CT - New Haven,21,10809.89,5196.77,5182.86
407,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,334391,LENOX HILL HOSPITAL,5409 N KNOXVILLE AVE,SAN LUIS OBISPO,AL,99489,CA - Los Angeles,32,8696.1,5605.12,6648.4
408,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,247278,MONONGALIA COUNTY GENERAL HOSPITAL,5101 S WILLOW SPRINGS RD,PLANO,AL,29403,CA - Modesto,17,17030.57,7505.02,4618.19
409,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,213844,"UNITED HEALTH SERVICES HOSPITALS, INC",2809 DENNY AV,STOCKTON,AL,20842,MO - Columbia,65,20157.12,7237.09,6350.35
410,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,483809,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,667 EASTLAND AVE SE,DAYTON,VA,99508,MI - Saginaw,22,13680.87,5405.54,5714.56
411,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,461346,MEDCENTER ONE,272 HOSPITAL ROAD,ALEXANDRIA,FL,99508,MS - Meridian,21,5990.81,6431.38,4473.69
412,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,68479,HEART HOSPITAL OF NEW MEXICO,6420 CLAYTON RD,SUFFERN,CA,70205,MI - Kalamazoo,18,59980.14,6524.62,4611.97
413,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,193537,ST JOSEPH REGIONAL HEALTH CENTER,4011 S MONROE MEDICAL PARK BLVD,OMAHA,FL,84096,SD - Sioux Falls,74,24288.16,6599.17,4798.71
414,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,345561,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,8166 MAIN STREET,UPLAND,NJ,44751,PA - Pittsburgh,17,5981.05,5590.54,4682.15
415,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,480219,SOUTH GEORGIA MEDICAL CENTER,736 IRVING AVENUE,BATTLE CREEK,AL,91809,WY - Casper,40,16570.21,5766.86,4947.37
416,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,117621,ST JOHN'S REGIONAL HEALTH CENTER,7301 ROGERS AVE,AUSTIN,AL,98428,IL - Melrose Park,66,10602.27,5578.45,4924.09
417,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,104939,ELIZA COFFEE MEMORIAL HOSPITAL,1656 CHAMPLIN AVENUE,DOTHAN,NJ,99508,AZ - Phoenix,22,5981.05,5047.6,4455.32
418,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310455,MAYO CLINIC - SAINT MARYS HOSPITAL,1001 SAM PERRY BOULEVARD,EASTON,AL,40004,CA - Orange County,19,29714.94,5594.68,4730.75
419,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,368995,CONEMAUGH VALLEY MEMORIAL HOSPITAL,600 E DIXIE AVE,RENO,IN,99508,AL - Tuscaloosa,22,5981.05,4968.0,4027.0
420,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,419290,HOLY FAMILY MEMORIAL INC,900 EAST OAK HILL AVENUE,DOTHAN,MI,23331,MO - Kansas City,20,5981.05,8452.19,4201.7
421,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,432485,PENN PRESBYTERIAN MEDICAL CENTER,211 PARK STREET,JACKSON,MO,99508,MO - Kansas City,88,7393.14,5162.35,4486.54
422,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,136034,GEISINGER MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,MENOMONEE FALLS,CA,92833,RI - Providence,92,5981.05,7537.04,4319.3
423,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,349273,SOUTHEAST ALABAMA MEDICAL CENTER,10500 MONTGOMERY ROAD,NEWARK,MA,60009,TX - Dallas,19,5981.05,4985.98,5769.69
424,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,35813,MIDSTATE MEDICAL CENTER,1111 6TH AVE,PORT JEFFERSON,SD,99508,MO - Kansas City,57,9608.27,7592.05,4879.74
425,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,85763,MAYO CLINIC HEALTH SYSTEM - MANKATO,1924 ALCOA HIGHWAY,ROCHESTER,PA,26798,NJ - Camden,35,5981.05,6060.93,4930.43
426,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,340636,ROCKVILLE GENERAL HOSPITAL,4311 EAST LOHMAN AVENUE,VANCOUVER,AL,90471,SD - Sioux Falls,27,13670.55,5691.63,5023.03
427,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,340252,MOTHER FRANCES HOSPITAL,814 LAPORTE AVE,RICHMOND,IN,94517,OH - Elyria,21,5981.05,5619.65,4078.8
428,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,401490,ALVARADO HOSPITAL MEDICAL CENTER,1304 FRANKLIN AVENUE,REDWOOD CITY,OK,99508,IL - Elgin,30,12002.29,5433.17,5101.6
429,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,237602,JEFFERSON REGIONAL MEDICAL CENTER,640 S STATE STREET,DOTHAN,MI,46492,MS - Jackson,29,5981.05,5194.09,4098.96
430,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,195576,SAINT PETER'S UNIVERSITY HOSPITAL,1400 WEST PARK AVENUE,ELKTON,IL,67439,IL - Springfield,41,22452.82,7004.55,4739.3
431,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,288285,ROCKFORD MEMORIAL HOSPITAL,888 SWIFT BLVD,ALBANY,AL,43267,IL - Melrose Park,39,12953.72,6184.95,6251.44
432,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,408792,NEA BAPTIST MEMORIAL HOSPITAL,1201 S MAIN ST,SULPHUR SPRINGS,NJ,99508,TX - El Paso,79,6569.92,6093.76,5023.97
433,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,186552,CENTRAL BAPTIST HOSPITAL,147 N BRENT ST,GREENWICH,VT,65560,TX - Houston,44,91732.89,6990.36,7005.7
434,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,87716,CENTRAL MAINE MEDICAL CENTER,"250 BON AIR ROAD, PO BOX 8010",LAKE CHARLES,WI,50326,TX - Fort Worth,27,5981.05,5264.15,4097.0
435,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,357335,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,2700 WEST NORFOLK AVE,KIRKLAND,PA,37746,TN - Nashville,87,12557.87,5125.61,4736.35
436,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,337708,MEMORIAL HOSPITAL OF CARBONDALE,504 MEDICAL CENTER BLVD,VALPARAISO,WA,42250,AL - Dothan,53,19629.37,7679.73,5389.13
437,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,329483,MERCY HLTH SYS CORP,250 MERCY DRIVE,PLATTSBURGH,AZ,99508,CA - Los Angeles,106,7234.83,5201.39,5744.64
438,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,352901,CENTRAL BAPTIST HOSPITAL,4002 VISTA WAY,FLORENCE,VA,99508,NC - Durham,53,14107.24,5421.93,6109.22
439,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,200800,BANNER BOSWELL MEDICAL CENTER,2157 MAIN STREET,VERO BEACH,KS,45086,NJ - Camden,62,29553.79,7388.62,5919.91
440,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,347773,MIDDLE TENNESSEE MEDICAL CENTER INC,800 W 9TH ST,OKLAHOMA CITY,AL,46978,NE - Omaha,25,27766.82,5528.11,7503.7
441,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,402496,JOHN C LINCOLN DEER VALLEY HOSPITAL,ONE GENESYS PARKWAY,DOTHAN,MS,47131,FL - Fort Myers,84,5981.05,5387.58,4077.42
442,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,84779,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,800 W BIESTERFIELD RD,DOTHAN,CA,99508,PA - Philadelphia,23,5981.05,5488.52,4660.87
443,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,305463,MEMORIAL HOSPITAL,575 NORTH RIVER STREET,DOTHAN,PA,99508,NY - East Long Island,19,5981.05,7311.68,5349.92
444,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,458346,HENRY FORD WYANDOTTE HOSPITAL,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,CO,99508,NH - Manchester,96,6148.81,5612.5,3826.1
445,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,428898,BETH ISRAEL DEACONESS MEDICAL CENTER,1108 ROSS CLARK CIRCLE,OXFORD,WA,99508,CO - Grand Junction,22,5981.05,4968.0,3834.52
446,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,375464,RAPID CITY REGIONAL HOSPITAL,2500 NE NEFF ROAD,ALEXANDRIA,TX,59711,DE - Wilmington,22,5981.05,5195.84,6076.69
447,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,324548,OCHSNER FOUNDATION HOSPITAL,1701 S CREASY LN,BETHESDA,OK,76653,AL - Dothan,49,12523.26,5535.44,5089.11
448,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,69259,FREEMAN HEALTH SYSTEM - FREEMAN WEST,500 SOUTH CLEVELAND AVENUE,HICKORY,DC,99508,CA - San Diego,17,5981.05,6079.58,4880.32
449,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,239321,CONROE REGIONAL MEDICAL CENTER,1265 UNION AVE SUITE 700,CYPRESS,MA,73415,CA - Sacramento,19,20916.13,7663.23,5373.78
450,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,206766,MIDLAND MEMORIAL HOSPITAL,13100 FT KING ROAD,HUNTSVILLE,AL,49651,MI - Lansing,14,9076.95,6280.34,4758.59
451,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,41444,MEMORIAL HOSPITAL,4011 S MONROE MEDICAL PARK BLVD,DOTHAN,WI,47859,OH - Columbus,85,5981.05,5320.88,3954.36
452,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,81651,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,355 BARD AVENUE,LAFAYETTE,OH,47192,WA - Seattle,83,5981.05,5071.43,3774.6
453,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,456088,D C H REGIONAL MEDICAL CENTER,1406 6TH AVE NORTH,DECATUR,TX,97873,FL - Orlando,20,5981.05,5403.52,4051.67
454,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,137821,ST JOSEPH HOSPITAL,8200 WALNUT HILL LANE,PROVIDENCE,AL,39093,NJ - Camden,31,15828.55,5787.0,5776.58
455,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,324352,ST JOHN HOSPITAL AND MEDICAL CENTER,2333 MCCALLIE AVE,PINE BLUFF,OK,66849,NY - White Plains,68,29733.69,8624.42,5964.54
456,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,326757,CAROLINAS HOSPITAL SYSTEM,400 SOUTHWEST 25 AVE,CLINTON TOWNSHI,FL,98265,MA - Boston,36,5981.05,5141.08,4295.8
457,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,82582,INOVA ALEXANDRIA HOSPITAL,524 DR MICHAEL DEBAKEY STREET,CHESAPEAKE,AL,13961,IL - Hinsdale,14,7574.82,5720.35,6240.3
458,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,149063,MEDICAL CITY DALLAS HOSPITAL,333 PINE RIDGE BLVD,OVERLAND PARK,NY,91645,PA - Pittsburgh,21,5981.05,5378.41,4488.27
459,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,312234,INDIANA HEART HOSPITAL THE,501 SUMMIT,FALLS CHURCH,AL,50131,CA - Bakersfield,39,10766.84,5128.62,5320.71
460,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,208983,MAIN LINE HOSPITAL BRYN MAWR CAMPUS,413 LILLY ROAD NE,MANCHESTER,AL,76419,CA - Los Angeles,25,11015.71,5489.93,5983.22
461,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,367491,SOUTHERN OHIO MEDICAL CENTER,210 W  SAN BERNARDINO ROAD,FARGO,NY,53789,TX - Harlingen,44,27671.71,6871.75,4719.33
462,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,339911,SKYLINE MEDICAL CENTER,1108 ROSS CLARK CIRCLE,VALPARAISO,IN,98277,NH - Manchester,22,5981.05,4968.0,3838.93
463,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,488646,SOUTH GEORGIA MEDICAL CENTER,1000 CARONDELET DR,LIVINGSTON,AL,32497,MO - St. Louis,25,18357.17,6253.65,8590.64
464,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,87785,STANFORD HOSPITAL,110 REHILL AVE,CORINTH,NJ,99508,GA - Atlanta,98,5981.05,4968.0,3984.97
465,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,355024,CAPITAL REGION MEDICAL CENTER,214 EAST 23RD STREET,CARSON CITY,AZ,97190,IN - Lafayette,20,5981.05,5164.68,5191.54
466,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,296496,MAYO CLINIC,201 STATE STREET,ROME,NY,99508,DC - Washington,34,5981.05,7945.53,4394.12
467,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,59395,SOUTHEAST ALABAMA MEDICAL CENTER,327 MEDICAL PARK DRIVE,ST GEORGE,MA,97560,FL - St. Petersburg,52,5981.05,5328.04,5319.02
468,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,453319,MARIAN MEDICAL CENTER,5655 FRIST BLVD,OVERLAND PARK,IL,99508,WA - Seattle,21,5981.05,5151.53,4015.66
469,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,52480,PHOEBE PUTNEY MEMORIAL HOSPITAL,1034 NORTH 500 WEST,DOTHAN,MI,85794,MO - Joplin,21,5981.05,5880.28,4333.33
470,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,287275,"HENRY MEDICAL CENTER, INC",18321 CLARK STREET,MEMPHIS,OH,51287,MI - St. Joseph,15,32603.27,7326.92,5330.9
471,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,222020,DEACONESS HOSPITAL,95 EAST FAIRWAY CENTER DRIVE,PARKERSBURG,VA,99508,MN - Minneapolis,17,6467.67,5271.54,5222.92
472,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,326716,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,2650 RIDGE AVE,MANKATO,KS,93880,AL - Birmingham,20,5981.05,5391.47,4756.84
473,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,464167,ALASKA REGIONAL HOSPITAL,225 E JACKSON,TRAVERSE CITY,AL,95466,OH - Cleveland,76,19653.44,5525.68,6616.08
474,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,202114,COMMUNITY MEDICAL CENTER,401 W GREENLAWN AVE,MEDFORD,AL,94212,SC - Charleston,75,14481.19,5860.29,6533.47
475,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,274509,MERITUS MEDICAL CENTER,1108 ROSS CLARK CIRCLE,CUMBERLAND,FL,57958,MI - Detroit,36,5981.05,4968.0,3700.65
476,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,46261,ELMHURST MEMORIAL HOSPITAL,2801 DEBARR ROAD,BULLHEAD CITY,TX,99508,MD - Takoma Park,32,5981.05,5391.41,3924.79
477,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,353047,FLAGSTAFF MEDICAL CENTER,2817 ST JOHNS BLVD,WINSTON-SALEM,WA,47153,ME - Portland,19,11976.93,6262.63,5439.06
478,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,308565,JEFFERSON REGIONAL MEDICAL CENTER,114 WOODLAND STREET,OXFORD,MA,30358,TX - Lubbock,31,15285.74,5740.38,7254.96
479,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,430161,BAPTIST MEDICAL CENTER-PRINCETON,3333 RIVERBEND DRIVE,JOLIET,PA,52769,TX - Victoria,18,21000.47,5904.9,5060.08
480,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,46375,THE HEART HOSPITAL BAYLOR PLANO,5777 EAST MAYO BOULEVARD,MINERAL WELLS,NC,79927,AL - Dothan,51,8423.38,5463.66,5369.22
481,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,379636,ST JOHNS REGIONAL MEDICAL CENTER,201 STATE STREET,DOTHAN,AZ,83992,NV - Las Vegas,93,5981.05,5329.63,4505.37
482,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,399420,METHODIST HOSPITAL OF SOUTHERN CA,2800 CLAY EDWARDS DRIVE,SOMERSET,PA,96786,FL - Orlando,18,16758.76,5302.94,5050.99
483,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,333790,HOSPITAL OF ST RAPHAEL,2401 31ST ST,DANVILLE,WA,53250,AL - Dothan,63,5981.05,5605.92,4959.92
484,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,182628,NORTH SHORE MEDICAL CENTER,3100 CHANNING WAY,SAINT LOUIS,MA,59104,NC - Raleigh,39,5981.05,5350.99,4611.53
485,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,331830,BAPTIST MEM HOSP/GOLDEN TRIANGLE INC,707 EAST MAIN STREET,QUINCY,FL,99508,TX - Houston,31,5981.05,5601.79,3598.23
486,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,434868,TUFTS MEDICAL CENTER,20 YORK ST,WORCESTER,FL,92254,DC - Washington,21,5981.05,5275.32,4201.9
487,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,72860,FLAGLER HOSPITAL,18101 LORAIN AVENUE,PONTIAC,OK,59528,NJ - Camden,33,6446.87,5048.71,5794.58
488,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,343527,REGIONAL HOSPITAL OF JACKSON,3000 NEW BERN AVE,THOMASVILLE,TX,86294,NJ - Camden,18,5981.05,5301.33,4783.9
489,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,204465,TORRANCE MEMORIAL MEDICAL CENTER,7601 OSLER DRIVE,LIMA,NJ,99508,AL - Dothan,76,6907.44,6001.75,4871.0
490,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,320023,MERCY MEDICAL CENTER-DUBUQUE,350 NORTH WILMOT ROAD,LEWISTON,MA,99508,GA - Atlanta,21,5981.05,5262.69,5459.4
491,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,367235,MERCY MEDICAL CENTER-NORTH IOWA,15855 NINETEEN MILE RD,JACKSON,TX,99508,OH - Toledo,22,5981.05,4968.0,4061.37
492,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,341869,IU HEALTH GOSHEN HOSPITAL,POWELL & FORNANCE STREETS,EVANSTON,WI,48039,CA - Santa Rosa,40,17628.78,6466.62,5812.13
493,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,194028,INDIANA UNIVERSITY HEALTH,7601 OSLER DRIVE,CAPE GIRARDEAU,NC,90569,IA - Iowa City,16,34043.92,7790.88,5998.14
494,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,466754,HENRICO DOCTORS' HOSPITAL,211 4TH STREET,DOTHAN,MN,90037,GA - Atlanta,22,5981.05,5521.65,4438.56
495,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,264739,OWENSBORO MEDICAL HEALTH SYSTEM,1600 WEST 40TH AVENUE,OCALA,LA,58064,AL - Tuscaloosa,42,26979.35,9593.67,6162.16
496,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,418011,PIKEVILLE MEDICAL CENTER,200 MEMORIAL AVE,WATERLOO,MI,50000,WI - Wausau,77,42796.12,7990.34,5937.13
497,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,235355,FLORIDA HOSPITAL WATERMAN,10500 MONTGOMERY ROAD,OLATHE,CA,86083,NY - Syracuse,15,50260.79,6150.69,4382.31
498,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,178004,BANNER HEART HOSPITAL,211 S THIRD ST,GALESBURG,CO,49609,MD - Baltimore,82,5981.05,5375.02,3592.85
