,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
373,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,49086,MERCY MEDICAL CENTER-SIOUX CITY,4201 MEDICAL CENTER DRIVE,NORWOOD,NV,44564,IL - Melrose Park,12,19308.1,6090.52,5054.14
374,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,345687,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,7300 MEDICAL CENTER DR,ABINGTON,SC,35501,SC - Florence,29,16468.7,6147.39,4624.3
375,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,205290,LANCASTER GENERAL HOSPITAL,908 W 4TH NORTH ST,HAGERSTOWN,PA,30903,FL - Miami,27,38933.43,8400.9,6961.66
376,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,294310,FRANCISCAN ST JAMES HEALTH,12251 SOUTH 80TH AVENUE,BOYNTON BEACH,VA,55230,ID - Boise,15,36443.0,8315.16,6176.83
377,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,485624,KALISPELL REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,LEESBURG,PA,32825,KY - Paducah,32,19064.08,6917.58,4872.06
378,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,461647,FLOYD MEDICAL CENTER,2830 CALDER AVENUE,SAN DIEGO,CA,50133,PA - Allentown,45,40258.43,7280.34,4719.64
379,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,651022,PALO PINTO GENERAL HOSPITAL,333 N SANTA ROSA STREET,EASTON,TN,40278,PA - Altoona,27,20750.87,6031.03,5115.36
380,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,630442,LOVELACE MEDICAL CENTER,1000 BLYTHE BLVD,MIDDLEBURG HEIG,IL,25636,FL - Fort Lauderdale,41,33258.95,7127.75,5406.74
381,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,152137,WESTERN ARIZONA REGIONAL MEDICAL CTR,1920 ATHERHOLT ROAD,SAINT PAUL,IL,62650,IA - Davenport,54,23975.29,5599.09,4457.66
382,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,621595,ST JOSEPHS MERCY HEALTH CENTER INC,417 THIRD AVENUE,GALESBURG,MS,93608,PA - Lancaster,31,19777.77,7041.11,5226.22
383,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,486291,CATAWBA VALLEY MEDICAL CENTER,2300 WESTERN AVE PO BOX 1450,CHULA VISTA,IN,52713,IL - Springfield,24,11281.82,5217.93,3682.44
384,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,134601,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,11375 CORTEZ BLVD,HARLINGEN,UT,48304,CA - San Diego,22,43338.64,8960.76,6620.77
385,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,156272,OGDEN REGIONAL MEDICAL CENTER,1700 MEDICAL CENTER PARKWAY,HAYS,TX,46557,KY - Louisville,25,64461.75,7884.26,7879.68
386,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,148450,SARASOTA MEMORIAL HOSPITAL,1514 VERNON ROAD,PARK RIDGE,ME,92983,ND - Minot,27,14205.18,9321.8,6482.68
387,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,58914,"NORTON HOSPITALS, INC",170 ALAMEDA DE LAS PULGAS,LEWISTON,VA,93445,NV - Reno,26,54043.39,6790.07,7422.39
388,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,315648,PORTSMOUTH REGIONAL HOSPITAL,7500 SOUTH 91ST ST,HOUSTON,CT,38370,AL - Tuscaloosa,45,27925.53,8660.53,7229.46
389,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,199383,FORREST GENERAL HOSPITAL,2333 MCCALLIE AVE,CHICAGO,MA,62560,OH - Elyria,21,29441.44,6552.88,4714.29
390,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,248653,LOWELL GENERAL HOSPITAL,1000 HARRINGTON BLVD,OVERLAND PARK,PA,65502,WI - Madison,15,27967.47,5963.16,4961.95
391,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,632909,SANTA BARBARA COTTAGE HOSPITAL,2300 MARIE CURIE DRIVE,BOAZ,MN,18233,MI - Detroit,72,20919.4,6232.69,4107.19
392,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,118114,PRESBYTERIAN/ST LUKE'S MEDICAL CENTER,7301 ROGERS AVE,LUFKIN,CT,19786,TN - Knoxville,27,56598.96,7454.83,5777.57
393,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,431332,MIRIAM HOSPITAL,1221 WHIPPLE ST,BETHESDA,PA,17003,FL - Orlando,19,32371.8,9799.67,6924.36
394,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,348045,ROPER HOSPITAL,20 YORK ST,WICHITA,MO,99420,CO - Denver,29,43053.74,6885.0,6627.41
395,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,142542,MEDICAL CENTER OF TRINITY,TWO ST VINCENT CIRCLE,PORTLAND,WI,58774,NY - Rochester,39,64920.12,5092.21,3857.8
396,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,353041,ORLANDO HEALTH,601 DR MARTIN LUTHER KING JR AVE NE,ZANESVILLE,MI,42635,NV - Las Vegas,25,28727.39,5057.32,3988.1
397,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,111721,LEXINGTON MEDICAL CENTER,600 E DIXIE AVE,INDIANAPOLIS,MD,53884,MI - Detroit,34,23744.01,8187.27,7727.27
398,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,168769,HOLY CROSS HOSPITAL INC,254 EASTON AVE,IRVING,TX,61534,ND - Fargo/Moorhead MN,36,51337.36,5933.43,5423.23
399,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,410140,DUBOIS REGIONAL MEDICAL CENTER,110 SOUTH NINTH AVE,AUGUSTA,NH,75796,CT - Hartford,21,10768.05,7177.55,5483.38
400,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,266920,OLATHE MEDICAL CENTER,933 EAST PIERCE STREET,BATESVILLE,GA,26167,CA - Modesto,57,30581.97,6253.89,4608.5
401,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,452942,PARMA COMMUNITY GENERAL HOSPITAL,155 MEMORIAL DRIVE,BURBANK,FL,64919,MI - Ann Arbor,17,15650.86,5021.18,3635.58
402,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,481432,ARNOT OGDEN MEDICAL CENTER,8280 W WARM SPRINGS ROAD,OLYMPIA,MA,44009,MA - Springfield,42,24237.46,5144.06,3756.38
403,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10353,RIVERVIEW HOSPITAL,1825 LOGAN AVENUE,MYRTLE BEACH,GA,16120,SC - Charleston,39,47392.62,5638.25,5284.71
404,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,154308,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,911 BYPASS ROAD,SCOTTSBLUFF,SC,64369,FL - Tampa,23,32808.44,5618.89,4903.75
405,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,163892,RESURRECTION MEDICAL CENTER,1425 NORTH RANDALL ROAD,HARVEY,FL,48240,CA - San Diego,43,68545.55,6757.14,4896.18
406,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,259387,MERCY MEDICAL CENTER-DUBUQUE,2601 ELECTRIC AVENUE,LAREDO,OH,25529,NC - Hickory,21,40007.72,5395.4,6051.98
407,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,372605,METHODIST MEDICAL CENTER OF ILLINOIS,1601 YGNACIO VALLEY RD,STOCKBRIDGE,MI,50092,MA - Worcester,35,44020.19,6129.22,6701.41
408,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,492166,CAMDEN CLARK MEDICAL CENTER,13100 FT KING ROAD,HARLINGEN,TX,47352,UT - Ogden,61,24657.12,8534.88,5651.44
409,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,468924,GOOD SHEPHERD MEDICAL CENTER,130 SOUTH BRYN MAWR AVE,EAU CLAIRE,LA,10431,AR - Texarkana,57,8666.17,6976.19,4054.44
410,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,476938,STATEN ISLAND UNIVERSITY HOSPITAL,800 EAST DAWSON,JACKSON,TX,67280,NC - Winston-Salem,32,72577.37,8199.3,5669.47
411,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,388745,CARROLL HOSPITAL CENTER,18101 OAKWOOD BLVD,CROWN POINT,NC,70348,TX - Harlingen,51,14296.21,9113.75,6118.82
412,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,581012,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,333 PINE RIDGE BLVD,PHILADELPHIA,NY,29759,OK - Tulsa,15,47098.35,7383.53,5894.29
413,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,16385,MERCY SAN JUAN MEDICAL CENTER,1701 S SHACKLEFORD ROAD,WYNNEWOOD,AZ,77616,MI - Flint,25,56083.03,5927.71,4817.21
414,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,338315,SHADY GROVE ADVENTIST HOSPITAL,"5900 BYRON CENTER AVENUE, SW",PHOENIX,NY,58854,FL - Orlando,30,58114.33,8277.79,7408.3
415,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,260174,ST VINCENT HSPTL,651 DUNLOP LANE,BALTIMORE,NY,64404,TX - Houston,29,37205.16,8020.59,7620.52
416,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,218626,ST THOMAS HOSPITAL,1414 S KUHL AVE,BAY CITY,TX,52711,WI - Milwaukee,63,13884.54,5991.92,4202.39
417,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,123193,"NORTH OAKS MEDICAL CENTER, LLC",1401 FOUCHER STREET,WEST HILLS,SC,22533,OH - Toledo,19,34707.09,7759.66,6695.86
418,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,127303,PORT HURON HOSPITAL,1000 MEDICAL CENTER BOULEVARD,MESA,TN,66435,NV - Las Vegas,20,32271.82,8655.64,8478.84
419,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,335865,COOKEVILLE REGIONAL MEDICAL CENTER,301 MEMORIAL MEDICAL PARKWAY,SOUTH WEYMOUTH,NC,56974,TX - Tyler,17,40058.7,9231.52,7452.83
420,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,83725,ST VINCENT HOSPITAL & HEALTH SERVICES,75 FRANCIS STREET,SAINT LOUIS PAR,GA,6424,TX - Houston,20,16230.49,7318.11,4650.17
421,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,425030,KADLEC REGIONAL MEDICAL CENTER,1233 EAST 2ND ST,SANTA ROSA,AL,74437,FL - Clearwater,44,53981.07,13225.65,10132.35
422,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,179462,SANTA BARBARA COTTAGE HOSPITAL,1 ELLIOT WAY,NASHVILLE,NJ,7321,MD - Baltimore,27,28408.72,5239.18,5274.49
423,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,90324,SOUTHWEST HEALTHCARE SYSTEM,28050 GRAND RIVER AVENUE,WACO,MI,97326,CA - Los Angeles,19,53838.29,8718.32,5764.46
424,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,384701,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE,1060 FIRST COLONIAL ROAD,TWIN FALLS,CA,47252,TX - Houston,28,36581.81,6832.16,6842.2
425,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,427356,POPLAR BLUFF REGIONAL MEDICAL CENTER,1200 S COLUMBIA RD,GREEN BAY,MS,8002,GA - Atlanta,33,9129.26,8947.79,7521.93
426,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,66663,CROUSE HOSPITAL,18697 BAGLEY ROAD,YAKIMA,NV,48286,PA - Allentown,13,39230.2,8840.78,8396.11
427,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,203651,LEESBURG REGIONAL MEDICAL CENTER,3100 E FLETCHER AVE,JACKSON,PA,11885,NY - Albany,39,55179.71,6177.15,4756.82
428,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,354128,ORANGE REGIONAL MEDICAL CENTER,2305 CHAMBLISS AVE NW,LEBANON,CT,55710,WI - Green Bay,14,38252.84,6737.32,7189.72
429,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,374213,PARK NICOLLET METHODIST HOSPITAL,15 EAST AUDUBON DRIVE,BRICK,FL,40538,FL - Orlando,38,63284.69,8671.79,8192.44
430,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,193413,BROOKSVILLE REGIONAL HOSPITAL,5400 SOUTH RAINBOW BLVD,MARYSVILLE,NV,86007,DE - Wilmington,59,16503.35,6698.83,4963.68
431,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,114619,EMORY UNIVERSITY HOSPITAL,736 BATTLEFIELD BLVD NORTH,FORT WORTH,IN,8941,TX - Dallas,34,24099.99,6845.74,5075.73
432,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,410064,ROGUE VALLEY MEDICAL CENTER,1900 SOUTH MAIN STREET,BIRMINGHAM,CA,34454,WA - Yakima,26,27067.3,8692.12,6988.72
433,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,246366,ST THOMAS HOSPITAL,4070 HIGHWAY 17 BY-PASS,MORGANTOWN,LA,73988,VA - Norfolk,18,34696.61,10669.66,8511.46
434,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,247971,ST JOSEPH'S HOSPITAL AND MEDICAL CENTER,9352 PARK WEST BLVD,COVINGTON,VA,62079,SC - Charleston,46,17173.5,5376.0,4083.42
435,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,33366,ST JOSEPHS MED CENTER OF STOCKTON,1105 KALISTE SALOOM ROAD,APPLETON,AL,82345,AL - Tuscaloosa,14,57092.21,6210.0,5864.85
436,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,423606,MEDCENTER ONE,2139 AUBURN AVENUE,DALLAS,SD,45277,NH - Lebanon,17,16631.41,8844.3,6583.78
437,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,93245,SOUTH NASSAU COMMUNITIES HOSPITAL,300 1ST CAPITOL DR,HOUSTON,MD,39715,WA - Seattle,23,49628.61,9747.15,7184.54
438,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,135413,HEART HOSPITAL OF LAFAYETTE,2001 W 86TH ST,HARTFORD,CA,84087,MN - St. Paul,30,45489.11,5886.15,4838.35
439,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,110800,SUBURBAN HOSPITAL,500 UPPER CHESAPEAKE DRIVE,SANTA BARBARA,MO,60111,LA - Shreveport,40,28008.07,6377.98,4951.75
440,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,180894,DESERT REGIONAL MEDICAL CENTER,4000 KRESGE WAY,MYRTLE BEACH,CT,18356,PA - Philadelphia,61,20680.38,6848.71,5922.73
441,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,605797,ST RITA'S MEDICAL CENTER,1000 BLYTHE BLVD,SEATTLE,MS,43365,TX - Waco,21,15615.81,8104.41,7923.67
442,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,238501,PROVIDENCE SAINT JOSEPH MEDICAL CTR,1600 WEST 40TH AVENUE,YAKIMA,PA,79354,OH - Elyria,23,49692.78,6740.03,4962.38
443,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,130491,EAST ALABAMA MEDICAL CENTER AND SNF,6655 ALVARADO ROAD,MIDDLETOWN,GA,84964,IA - Cedar Rapids,30,55805.06,11733.49,8409.41
444,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,491775,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,ONE ROBERT WOOD JOHNSON PL,BAKERSFIELD,KY,10480,ND - Minot,42,17018.89,6112.33,4325.41
445,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,41516,FRANCISCAN ST JAMES HEALTH,1825 LOGAN AVENUE,WORCESTER,TX,84569,AZ - Phoenix,51,47512.12,5921.83,4098.33
446,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,301118,ST DAVIDS MEDICAL CENTER,3000 COLISEUM DRIVE,LAGRANGE,CT,73196,CT - Bridgeport,69,22561.5,5416.69,4400.54
447,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,389282,ASPIRUS WAUSAU HOSPITAL,18951 MEMORIAL NORTH,OKLAHOMA CITY,TX,24258,WA - Seattle,25,52825.65,6806.75,4145.13
448,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,224017,EVERGREEN HOSPITAL MEDICAL CENTER,1900 PINE,DAYTON,AL,88079,CA - Sacramento,76,41614.03,7763.7,5490.52
449,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,190173,ST LUCIE MEDICAL CENTER,555 NORTH DUKE STREET,NASHVILLE,IA,41994,IN - Terre Haute,58,31830.23,6278.06,4802.46
450,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,98313,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,WILKENS & CATON AVENUES,AKRON,TX,66320,AL - Birmingham,49,51786.5,6499.76,5410.5
451,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,489684,WHEELING HOSPITAL,1233 N 30TH ST,LAFAYETTE,SC,97896,LA - Lafayette,17,49552.9,11768.57,7927.16
452,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,119481,DENTON REGIONAL MEDICAL CENTER,1911 JOHNSON AVE,MONTGOMERY,CA,98066,MO - Springfield,13,23758.75,7484.14,4381.35
453,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,152326,MARTIN MEMORIAL MEDICAL CENTER,22999 US HWY 59,CONWAY,CA,6995,NY - Albany,13,40513.89,7980.55,6546.19
454,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,229367,MAIN LINE HOSPITAL PAOLI,164 SUMMIT AVENUE,SCRANTON,NV,73844,NY - Manhattan,24,10572.43,7201.48,5812.41
455,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,325050,METHODIST HOSPITAL,1380 EAST MEDICAL CENTER DRIVE,FREDERICKSBURG,MD,30045,CT - Bridgeport,16,27820.64,6227.14,5083.4
456,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,247455,COMMUNITY MEDICAL CENTER,1200 N ELM ST,ERIE,LA,41478,NM - Albuquerque,28,29420.15,6199.3,5562.61
457,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,79624,PARKVIEW REGIONAL MEDICAL CENTER,600 MARY ST,WESTERVILLE,FL,57718,NY - Albany,28,76298.86,8807.3,6390.78
458,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,290319,"MARY WASHINGTON HOSPITAL, INC",609 MEDICAL CENTER DRIVE,LUFKIN,TX,59274,IL - Elgin,76,37107.74,5911.08,4858.22
459,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,201455,LOVELACE MEDICAL CENTER,169 RIVERSIDE DRIVE,KANKAKEE,OH,16405,CA - Modesto,20,33524.98,5023.57,3871.25
460,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,403336,JEFFERSON REGIONAL MEDICAL CENTER,1200 N ELM ST,CARSON CITY,MD,66738,VA - Roanoke,101,39304.39,5924.21,6217.72
461,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,149506,ST FRANCIS-DOWNTOWN,13695 US HWY 1,DEARBORN,IL,54767,NJ - New Brunswick,31,17347.35,6426.95,5891.9
462,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,229141,SOUTHCREST HOSPITAL,100 MCGREGOR STREET,ERIE,TX,40400,AL - Birmingham,19,53577.04,6830.56,4525.11
463,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,422576,NEBRASKA HEART HOSPITAL,2520 CHERRY AVENUE,WESTERVILLE,NC,16594,NE - Omaha,47,10464.99,7086.39,7511.85
464,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,436431,ST ALEXIUS MEDICAL CENTER,150 KINGSLEY LANE,NASHVILLE,MI,5759,NE - Omaha,65,16061.87,7960.17,6080.8
465,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,163918,KANSAS MEDICAL CENTER LLC,2650 RIDGE AVE,SEATTLE,KY,41341,IN - Indianapolis,47,9454.5,5457.43,4095.11
466,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,241624,ST FRANCIS MEDICAL CENTER,80 HIGHLAND ST,LEXINGTON,MA,33769,IL - Springfield,22,38776.32,5966.85,5099.52
467,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,37157,RUSH UNIVERSITY MEDICAL CENTER,1700 SW 7TH STREET,DAYTON,PA,48541,CA - Bakersfield,46,21846.19,7052.57,4407.98
468,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,129867,UNIVERSITY OF KENTUCKY HOSPITAL,75 FRANCIS STREET,NEWBURGH,IN,18393,ND - Grand Forks,63,11025.44,5847.35,4471.35
469,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,435575,NYU HOSPITALS CENTER,5300 MILITARY ROAD,CONCORD,SC,9731,MI - Flint,21,25617.58,5244.03,4207.53
470,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,132728,MEDICAL CENTER OF TRINITY,2720 SUNSET BLVD,LA CROSSE,NH,91319,PA - Pittsburgh,55,69858.66,8522.63,6125.06
471,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,11375,SARASOTA MEMORIAL HOSPITAL,800 EAST 28TH STREET,COVINGTON,CT,17878,FL - Tampa,34,24557.37,8149.7,6878.55
472,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,128817,MANATEE MEMORIAL HOSPITAL,609 MEDICAL CENTER DRIVE,NASHVILLE,OH,22254,CA - Orange County,28,63760.09,7968.36,6422.53
473,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,194184,JORDAN HOSPITAL INC,15855 NINETEEN MILE RD,MARYVILLE,KY,41308,PA - York,48,41815.41,6365.81,5461.24
474,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,160466,GWINNETT MEDICAL CENTER,6500 NEWBERRY RD,ODESSA,TN,61006,FL - Clearwater,48,41229.21,6637.2,7067.13
475,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,205619,SOUTH BALDWIN REGIONAL MEDICAL CENTER,601 SOUTH 8TH STREET,FORT WORTH,CO,82966,NV - Las Vegas,37,28338.53,5316.11,5183.08
476,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,322456,WELLSTAR KENNESTONE HOSPITAL,1600 N ROSE AVE,CANTON,SC,37162,NY - Albany,36,29495.41,8003.71,6118.41
477,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,155660,SHERMAN HOSPITAL,6101 PINE RIDGE ROAD,HUNTINGTON,GA,52747,FL - Fort Lauderdale,23,6391.85,6070.28,6190.03
478,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,429020,TUFTS MEDICAL CENTER,2215 TRUXTUN AVENUE,HONOLULU,ME,36655,NM - Albuquerque,32,30523.49,10581.44,7774.28
479,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,306232,TENNOVA HEALTHCARE,777 HEMLOCK STREET,NORMAL,TX,77456,LA - Alexandria,39,64199.24,7514.06,7038.7
480,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,223804,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,501 MORRIS STREET,LIMA,IN,13987,IL - Springfield,15,66166.15,8295.17,5463.49
481,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,198048,ATLANTICARE REGIONAL MEDICAL CENTER - CITY DIV,2430 WEST PIERCE,HUNTSVILLE,AZ,82932,RI - Providence,76,45152.29,4995.25,3660.03
482,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,359768,CONCORD HOSPITAL,400 N STATE OF FRANKLIN RD,LUFKIN,NC,42990,AR - Texarkana,24,45175.59,5653.85,4827.48
483,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,499036,ST FRANCIS MEDICAL CENTER,3700 KOLBE ROAD,PHOENIX,FL,11376,NY - Albany,39,18157.73,6762.88,5061.76
484,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,187230,COMMUNITY HOSPITAL,2003 KOOTENAI HEALTH WAY,CROWN POINT,AL,73557,CA - San Diego,24,23720.29,8653.38,7475.7
485,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,362078,COOKEVILLE REGIONAL MEDICAL CENTER,169 RIVERSIDE DRIVE,ALBANY,NC,3637,PA - Danville,67,17080.59,7897.96,5086.74
486,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,148160,UNITED REGIONAL HEALTH CARE SYSTEM,2200 WEST ILLINOIS AVE,MISHAWAKA,PA,49603,CA - Santa Rosa,19,25551.09,7143.33,6006.39
487,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,472852,EVANSTON HOSPITAL,1823 COLLEGE AVE,OLATHE,AZ,35447,PA - Philadelphia,53,8369.89,7460.68,5564.28
488,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,527216,ST JOSEPH HEALTH CENTER,10010 KENNERLY ROAD,ASHEVILLE,OR,14499,PA - Pittsburgh,36,21562.16,6117.19,3839.62
489,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,66095,FRANKLIN SQUARE HOSPITAL CENTER,500 UPPER CHESAPEAKE DRIVE,MORGANTOWN,FL,56796,IA - Iowa City,44,60187.78,10737.23,8079.91
490,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,185151,CAROLINAS MED CENTER-MERCY,335 GLESSNER AVENUE,TULSA,NV,34648,TX - Fort Worth,23,13100.46,5284.28,5271.26
491,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,140971,WILLIAMSON MEDICAL CENTER,222 S HERLONG AVE,SOUTHAVEN,VA,14456,TX - Houston,69,34046.93,6340.53,4417.69
492,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,64312,LARGO MEDICAL CENTER,2811 TIETON DRIVE,LAFAYETTE,KY,74177,NV - Las Vegas,16,53377.68,11985.47,8187.94
493,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10315,CHARLESTON AREA MEDICAL CENTER,4000 KRESGE WAY,CINCINNATI,NE,39466,TX - El Paso,38,49989.21,7682.01,6674.97
494,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,224300,ST JOSEPH REGIONAL HEALTH CENTER,1101 MEDICAL CENTER BLVD,SHREVEPORT,UT,1375,GA - Atlanta,87,6727.66,6502.42,5694.87
495,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,521940,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER,9330 SR 54,MIDLAND,CT,12628,GA - Atlanta,23,24424.3,6789.21,4397.49
496,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,337123,CARLISLE REGIONAL MEDICAL CENTER,3800 RESERVOIR RD,SUN CITY WEST,OK,53477,TX - Abilene,14,23296.92,8145.39,5591.05
497,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,307090,ALASKA REGIONAL HOSPITAL,2601 ELECTRIC AVENUE,MARSHFIELD,TN,94732,IN - Indianapolis,37,35854.66,6398.6,5007.1
